"Employbl Company ID","Company Name","Website","Address 1","City","State","Zip","Latitude","Longitude","Company Description","Thumbnail URL"
401,"Linqia","www.linqia.com","77 Maiden Ln","San Francisco","CA",94108,37.788176,-122.404682,"Linqia combines the science and accountability of online media with award-winning service to deliver guaranteed influencer marketing results for our clients",
402,"Literably","literably.com","364 Utah St","San Francisco","CA",94103,37.764963,-122.406581,"The only reading assessment that listens to your students.",
403,"Lithium Technologies","www.lithium.com","225 Bush St","San Francisco","CA",94104,37.790841,-122.401280,"Engage retail consumers at every point in the buyer's journey.",
404,"LiveRamp","liveramp.com","225 Bush St 17th Floor","San Francisco","CA",94104,37.790869,-122.401228,"LiveRamp is an identity resolution middleware company that moves data between most of the major marketing applications.",
405,"Livongo","livongo.com","150 W Evelyn Ave #150","Mountain View","CA",94041,37.392420,-122.071804,"Our Applied Health Signals engine, data scientists, behavioral specialists, and clinicians work to transform healthcare and empower the lives of our members.",
406,"Lob","lob.com","185 Berry St #6600","San Francisco","CA",94107,37.776657,-122.391842,"Lob's software platform automates age-old offline business processes in a modern, intelligent, and technology-forward way.",
407,"Logikcull","logikcull.com","330 Townsend Street Suite 335","San Francisco","CA",94107,37.776860,-122.396108,"Instant Discovery for Modern Legal Teams",
408,"Looker","looker.com","1157 Harrison St","San Francisco","CA",94103,37.774367,-122.407404,"It’s time everyone has access to fresh, reliable data. Drill deeper. Ask more. Share easier.",
409,"Luma Health","lumahealth.io","101 Montgomery Street","San Francisco","CA",94104,37.790434,-122.402526,"Luma provides no-fuss communication tools via text messaging and secure chat (yup, it's all HIPAA-compliant). Stay connected without tricky patient portals",
410,"Lyft","www.lyft.com","185 Berry St","San Francisco","CA",94107,37.776503,-122.392038,"Grab the wheel and start earning.",
411,"Lyte","lyte.com",,"San Francisco","CA",,37.774929,-122.419415,"Real tickets returned by fans and issued to you by our ticketing partners.",
412,"Machine Zone","www.mz.com","2225 E Bayshore Rd #200","Palo Alto","CA",94303,37.449965,-122.120976,"We're changing the way the world experiences games.",
413,"Macy's","www.macys.com","680 Folsom St","San Francisco","CA",94107,37.784558,-122.398564,"Buy pants online or in store.",
414,"Magoosh","magoosh.com","2020 Milvia St #220","Berkeley","CA",94704,37.871034,-122.271016,"Affordable, effective, and enjoyable online test prep for the GRE, GMAT, TOEFL, SAT, ACT, LSAT, MCAT, IELTS, and Praxis. Get a better score, guaranteed!",
415,"Mailchimp","mailchimp.com",,"Oakland","CA",,37.804364,-122.271114,"Mailchimp is a marketing automation platform and an email marketing service.",
416,"Mailgun","www.mailgun.com","620 Folsom St # 100","San Francisco","CA",94107,37.785269,-122.397576,"Powerful APIs that enable you to send, receive and track email effortlessly.",
417,"Mainz Brady Group","mbg.com","1999 Harrison St #1475","Oakland","CA",94612,37.807846,-122.265079,"Mainz Brady Group is an IT staffing firm, serving California, Oregon, and Washington.",
418,"Mapbox","www.mapbox.com","85 2nd Street 3rd floor","San Francisco","CA",94105,37.788440,-122.399855,"Add location into any application with our mapping, navigation, and location search SDKs","https://i.imgur.com/KKVtxco.png"
419,"Marketo","marketo.com","901 Mariners Island Blvd","San Mateo","CA",94404,37.559895,-122.287037,"Marketo's powerful marketing automation software helps marketers master the art & science of digital marketing to engage customers and prospects.",
420,"Marqeta","marqeta.com","180 Grand Ave","Oakland","CA",94612,37.811360,-122.262597,"Marqeta card-issuing platform is inspiring new possibilities for the world's most innovative companies. Learn about our merchant services and virtual card here!",
421,"Mashery","www.mashery.com","575 Market St","San Francisco","CA",94105,37.789551,-122.400313,"API management: Powering digital transformation",
422,"Massdrop","www.massdrop.com",,"San Francisco","CA",,37.774929,-122.419415,"We make products with input from our members and give them a place to connect, learn and shop with people who share their interests",
423,"MasterClass","www.masterclass.com","475 Brannan St Ste 220","San Francisco","CA",94107,37.778620,-122.395179,"Online classes taught by the world's greatest minds.",
424,"Matter","matterapp.com","33 Zoe St","San Francisco","CA",94107,37.780427,-122.395991,"A new and better way to get feedback, grow your skills, and take your career to the next level.",
425,"Mattermark","mattermark.com","535 Mission St Suite 2018","San Francisco","CA",94105,37.788890,-122.398091,"Research the Companies & Employees Who Matter Most",
426,"Mattermost","mattermost.com","530 Lytton Ave Suite 201","Palo Alto","CA",94301,37.449340,-122.159970,"Get more done, faster, with team collaboration and messaging that deploys to cloud infrastructure under IT control, as well as on-premise.",
427,"Matterport","matterport.com","49 Stevenson St","San Francisco","CA",94105,37.789866,-122.399329,"Matterport allows professionals to capture 3D walkthroughs, photography, floor plans, and VR of real-world places from one shoot.",
428,"Mayvenn","mayvenn.com","1714 Franklin St. Suite 100 #239","Oakland","CA",94612,37.806403,-122.268092,"Quality virgin human hair & extensions trusted & recommended by 100000 stylists, and backed by the only 30-day return policy in the industry.",
429,"McKesson","www.mckesson.com","1 Post St","San Francisco","CA",94104,37.788765,-122.402747,"McKesson is the oldest and largest healthcare company in the nation",
430,"Medium","medium.com","799 Market St (4th St)","San Francisco","CA",94102,37.776318,-122.393848,"a place to read and write big ideas and important stories",
431,"Medrio","medrio.com","345 California St #325","San Francisco","CA",94104,37.792619,-122.400424,"Accelerate your research with the fastest, easiest, and most flexible eClinical tools",
432,"Meltwater","www.meltwater.com","225 Bush St","San Francisco","CA",94104,37.790984,-122.401595,"Meltwater is an analytics company that helps businesses improve their decision making practices.",
433,"Memebox","us.memebox.com","965 Mission St ste 180","San Francisco","CA",94103,37.781519,-122.407699,"Shop our collection of innovative in-house K-Beauty brands and find inspiration through our beauty community.",
434,"MemSQL","www.memsql.com","534 Fourth Street","San Francisco","CA",94107,37.778744,-122.397673,"MemSQL is an enterprise-scale database for real-time applications that benefit from transactions and analytics in a single platform",
435,"Mende Design","mendedesign.com","1211 Folsom St","San Francisco","CA",94103,37.774710,-122.410090,"MendeDesign is a creative firm that operates at the intersection of graphic design, visual research, and public art.",
436,"Mesosphere","mesosphere.com","88 Stevenson St","San Francisco","CA",94105,37.789422,-122.400547,"Automate hybrid cloud infrastructures to power IoT and data-driven applications.",
437,"MessageBird","www.messagebird.com","260 Townsend St #650","San Francisco","CA",94107,37.778262,-122.394648,"Customer communication is overcomplicated. We help you solve it.",
438,"MetaVision","www.metavision.com","2855 Campus Drive","San Mateo","CA",94403,37.536121,-122.325787,"Bridge the gap between the virtual and the real with the world's most immersive AR experience",
439,"Method","www.method.com","585 Howard St","San Francisco","CA",94105,37.786908,-122.397483,"We create value and impact through the design of meaningful brands, digital products, and service experiences",
440,"Metric Insights","www.metricinsights.com","123 10th St","San Francisco","CA",94103,37.775104,-122.415275,"Metric Insights enables leading organizations to empower their business users with timely, relevant and actionable data",
441,"Metromile","www.metromile.com","690 Folsom St Suite 200","San Francisco","CA",94107,37.784211,-122.398987,"Car insurance based on how much you drive. Pay a low base rate then just pennies per mile.",
442,"Microsoft","www.microsoft.com","1355 Market St","San Francisco","CA",94103,37.776769,-122.416616,"Our mission is to empower every person and every organization on the planet to achieve more.",
443,"Mindsource","mindsource.com","555 Clyde Ave # 100","Mountain View","CA",94043,37.399445,-122.046322,"MindSource is a top tier staffing and consulting agency for technical solutions located in the heart of the Silicon Valley.",
444,"Minted","www.minted.com","747 Front St #200","San Francisco","CA",94111,37.798460,-122.400269,"At Minted, we love the idea that our products will find their way into your most personal celebrations, and we don't take that honor lightly. That's why we only use fine paper stock, rich inks, and crisp printing methods. We guess you could say that quality is an obsession for us. We stand behind our products with a 100% satisfaction guarantee. We are proud to offer a stunning and exclusive assortment of holiday cards, Christmas cards, and wedding invitations sourced through our global community of indie designers. Whether you're looking for non-photo or photo cards, modern or vintage designs, Minted allows you to customize a design to be uniquely yours.",
445,"Mira","miracare.com","4637 Chabot Dr Suite 230","Pleasanton","CA",94588,37.692439,-121.900639,"The Mira fertility tracker helps you get pregnant faster through quantitative hormone analysis and personalized ovulation tracking.",
446,"MissionU","www.missionu.com","466 Geary St Suite 401","San Francisco","CA",94102,37.787278,-122.410924,"MissionU is a one-year program that gives you the skills and experience needed to launch a successful career.",
447,"MitchelLake Group","www.mitchellake.com","821 Sansome St","San Francisco","CA",94111,37.797747,-122.402228,"The MitchelLake Group: executive search, consulting and onsite recruitment solutions. for technology-driven innovation",
448,"MixMax","mixmax.com","512 2nd St","San Francisco","CA",94107,37.782709,-122.393564,"Powerful analytics, automation, and enhancements for your outbound communications.",
449,"Mixpanel","mixpanel.com","405 Howard St","San Francisco","CA",94105,37.788533,-122.395069,"Acquire, engage, and retain with actionable user analytics.",
450,"Mode Analytics","modeanalytics.com","208 Utah St #400","San Francisco","CA",94103,37.766906,-122.406888,"Mode Analytics provides online services for analyzing data.",
451,"Model N","modeln.com","777 Mariners Island Blvd #300","San Mateo","CA",94404,37.559179,-122.286982,"Model N's leading cloud-based revenue management solutions for high tech and life sciences industries allow companies to impact their top-line.",
